journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
17339344,50d0866a-5ea1-4281-8d2b-93580aa0f28c,2023-08-03T19:50:00+02:00,2023-08-03,19:50:00,1.103,49.431,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T20:10:00+02:00,2023-08-03,20:10:00,1.019,49.333,76319,76,Grand-Couronne,MÃ©tropole Rouen Normandie,France,1,C,17951,20,NON
17339327,788a444b-4b53-4cc7-9941-296310935b21,2023-08-03T20:00:00+02:00,2023-08-03,20:00:00,1.099,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T20:20:00+02:00,2023-08-03,20:20:00,1.096,49.42,76681,76,Sotteville-lÃ¨s-Rouen,MÃ©tropole Rouen Normandie,France,1,C,5167,12,NON
17340271,901109e2-8d07-4696-a991-ce21fef50bbe,2023-08-03T20:10:00+02:00,2023-08-03,20:10:00,1.116,49.442,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T20:20:00+02:00,2023-08-03,20:20:00,1.146,49.435,76599,76,Saint-LÃ©ger-du-Bourg-Denis,MÃ©tropole Rouen Normandie,France,1,C,2890,8,NON
17340419,6f1b906d-d039-4dfe-8f76-085af7a01f59,2023-08-03T20:10:00+02:00,2023-08-03,20:10:00,1.093,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T20:40:00+02:00,2023-08-03,20:40:00,1.211,49.383,76116,76,Boos,MÃ©tropole Rouen Normandie,France,1,C,15398,28,NON
17340350,444d8aff-f98a-45bd-80d6-de877593ddf2,2023-08-03T20:20:00+02:00,2023-08-03,20:20:00,1.075,49.405,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,2023-08-03T20:30:00+02:00,2023-08-03,20:30:00,1.081,49.423,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,2663,8,NON
17340549,05921285-6e92-4f24-999e-7e3acdf1c1c1,2023-08-03T20:20:00+02:00,2023-08-03,20:20:00,1.038,49.303,76561,76,Saint-Aubin-lÃ¨s-Elbeuf,MÃ©tropole Rouen Normandie,France,2023-08-03T21:00:00+02:00,2023-08-03,21:00:00,1.083,49.427,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,24165,31,NON
17340425,7df200b3-ebf9-412f-ba2d-26c82512401a,2023-08-03T20:30:00+02:00,2023-08-03,20:30:00,1.081,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T20:40:00+02:00,2023-08-03,20:40:00,1.021,49.426,76157,76,Canteleu,MÃ©tropole Rouen Normandie,France,1,C,6023,13,NON
17340536,84c98fc7-8888-4fbe-9cd3-f0d57a5745fb,2023-08-03T20:30:00+02:00,2023-08-03,20:30:00,1.105,49.365,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,2023-08-03T20:50:00+02:00,2023-08-03,20:50:00,1.094,49.429,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,10073,20,NON
17340645,fc68551b-0224-43fe-80d0-535a3579772b,2023-08-03T20:30:00+02:00,2023-08-03,20:30:00,1.078,49.432,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T21:00:00+02:00,2023-08-03,21:00:00,1.257,49.544,76502,76,Pierreval,CC Inter-Caux-Vexin,France,1,C,29920,28,NON
17340700,cdef7509-1e67-42a3-89a5-1611d04fd33b,2023-08-03T20:30:00+02:00,2023-08-03,20:30:00,0.789,49.411,27316,27,Hauville,CC Roumois Seine,France,2023-08-03T21:10:00+02:00,2023-08-03,21:10:00,1.077,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,34023,37,NON
17340571,f957a992-ec15-418d-bd36-6dd2efefcc12,2023-08-03T20:40:00+02:00,2023-08-03,20:40:00,1.089,49.329,76705,76,Tourville-la-RiviÃ¨re,MÃ©tropole Rouen Normandie,France,2023-08-03T20:50:00+02:00,2023-08-03,20:50:00,1.078,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,19714,17,NON
17340566,84c98fc7-8888-4fbe-9cd3-f0d57a5745fb,2023-08-03T20:40:00+02:00,2023-08-03,20:40:00,1.105,49.365,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,2023-08-03T20:50:00+02:00,2023-08-03,20:50:00,1.094,49.429,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,10073,16,NON
17341909,928c85dc-e3e3-459a-b81e-31d4f7eef7bb,2023-08-03T20:50:00+02:00,2023-08-03,20:50:00,1.11,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T21:20:00+02:00,2023-08-03,21:20:00,1.36,49.381,27670,27,Vandrimare,CC Lyons Andelle,France,1,C,25543,32,NON
17340717,a07e0c3c-92b1-4a4a-892d-0ff6dde31071,2023-08-03T21:00:00+02:00,2023-08-03,21:00:00,1.089,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T21:20:00+02:00,2023-08-03,21:20:00,1.102,49.474,76108,76,Bois-Guillaume,MÃ©tropole Rouen Normandie,France,1,C,4816,15,NON
17341977,fff17cef-6737-46eb-8b39-29355c5443a0,2023-08-03T21:00:00+02:00,2023-08-03,21:00:00,1.355,49.36,27246,27,Fleury-sur-Andelle,CC Lyons Andelle,France,2023-08-03T21:40:00+02:00,2023-08-03,21:40:00,1.093,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,24985,37,NON
17341905,46411a38-428c-4c32-a3ae-ee4fa1d1fa16,2023-08-03T21:10:00+02:00,2023-08-03,21:10:00,1.123,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T21:30:00+02:00,2023-08-03,21:30:00,1.034,49.456,76157,76,Canteleu,MÃ©tropole Rouen Normandie,France,1,C,12474,20,NON
17341963,ec458093-becd-4cb1-8340-f7e4092fe4fd,2023-08-03T21:10:00+02:00,2023-08-03,21:10:00,0.961,49.559,76057,76,Barentin,CC Caux - Austreberthe,France,2023-08-03T21:40:00+02:00,2023-08-03,21:40:00,1.126,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,22719,29,NON
17341943,b5f71e28-28a8-4a42-9746-ad4b1281de2a,2023-08-03T21:20:00+02:00,2023-08-03,21:20:00,1.089,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T21:40:00+02:00,2023-08-03,21:40:00,1.035,49.507,76366,76,Le Houlme,MÃ©tropole Rouen Normandie,France,1,C,10339,23,NON
17342049,084c1bc6-6aad-4f2b-841d-9aa90de1c719,2023-08-03T21:20:00+02:00,2023-08-03,21:20:00,1.133,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:00:00+02:00,2023-08-03,22:00:00,1.175,49.224,27375,27,Louviers,CA Seine-Eure,France,1,C,34042,34,NON
17342817,d67e04b3-8dd8-48c3-9b4a-0ad47c2e4a4f,2023-08-03T21:20:00+02:00,2023-08-03,21:20:00,1.17,49.236,27701,27,Val-de-Reuil,CA Seine-Eure,France,2023-08-03T21:40:00+02:00,2023-08-03,21:40:00,1.078,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,31158,21,NON
17342016,5e8846a7-6a21-43df-8636-ee475f8e135a,2023-08-03T21:30:00+02:00,2023-08-03,21:30:00,1.095,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T21:50:00+02:00,2023-08-03,21:50:00,1.043,49.525,76402,76,Malaunay,MÃ©tropole Rouen Normandie,France,1,C,15051,25,NON
17342023,4e03a601-c456-4522-9c5a-55beaf74a038,2023-08-03T21:40:00+02:00,2023-08-03,21:40:00,1.106,49.423,76681,76,Sotteville-lÃ¨s-Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:00:00+02:00,2023-08-03,22:00:00,1.073,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,4561,13,NON
17342285,8f1b28ce-96f6-4d6e-889f-388c277f283f,2023-08-03T21:40:00+02:00,2023-08-03,21:40:00,1.133,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:10:00+02:00,2023-08-03,22:10:00,1.175,49.224,27375,27,Louviers,CA Seine-Eure,France,1,C,34021,31,NON
17342296,8a851eb2-1450-4a05-94b7-a8e326aacfba,2023-08-03T21:50:00+02:00,2023-08-03,21:50:00,1.133,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:20:00+02:00,2023-08-03,22:20:00,1.15,49.298,27469,27,Pont-de-l'Arche,CA Seine-Eure,France,1,C,20196,27,NON
17342052,aaffc6a6-5382-4477-82f2-cda8a15b2408,2023-08-03T21:50:00+02:00,2023-08-03,21:50:00,1.088,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:10:00+02:00,2023-08-03,22:10:00,1.125,49.399,76005,76,Amfreville-la-Mi-Voie,MÃ©tropole Rouen Normandie,France,1,C,5805,17,NON
17342293,8a851eb2-1450-4a05-94b7-a8e326aacfba,2023-08-03T21:50:00+02:00,2023-08-03,21:50:00,1.133,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:20:00+02:00,2023-08-03,22:20:00,1.15,49.298,27469,27,Pont-de-l'Arche,CA Seine-Eure,France,1,C,20195,26,NON
17342315,0f249aea-8245-4eec-9295-b9478624b7e6,2023-08-03T21:50:00+02:00,2023-08-03,21:50:00,1.055,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:20:00+02:00,2023-08-03,22:20:00,1.165,49.261,27351,27,Incarville,CA Seine-Eure,France,1,C,29988,29,NON
17342320,c7f871ac-6626-4207-8c82-f5a877e0b318,2023-08-03T21:50:00+02:00,2023-08-03,21:50:00,1.133,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:20:00+02:00,2023-08-03,22:20:00,1.175,49.223,27375,27,Louviers,CA Seine-Eure,France,1,C,34124,31,NON
17342059,62e2eccc-f19a-44e6-a65f-a53598fa03fb,2023-08-03T21:50:00+02:00,2023-08-03,21:50:00,1.042,49.416,76322,76,Le Grand-Quevilly,MÃ©tropole Rouen Normandie,France,2023-08-03T22:10:00+02:00,2023-08-03,22:10:00,1.111,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,9034,22,NON
17342359,e8f02925-9a3c-4459-b2e1-d4a797f58a73,2023-08-03T22:00:00+02:00,2023-08-03,22:00:00,1.055,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:30:00+02:00,2023-08-03,22:30:00,1.161,49.266,27528,27,Le Vaudreuil,CA Seine-Eure,France,1,C,29373,29,NON
17342356,e8f02925-9a3c-4459-b2e1-d4a797f58a73,2023-08-03T22:00:00+02:00,2023-08-03,22:00:00,1.055,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:30:00+02:00,2023-08-03,22:30:00,1.161,49.266,27528,27,Le Vaudreuil,CA Seine-Eure,France,1,C,29373,27,NON
17342076,bbfdcdeb-1bd2-4c4e-83e3-8fb4fc1f18c3,2023-08-03T22:00:00+02:00,2023-08-03,22:00:00,1.133,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:10:00+02:00,2023-08-03,22:10:00,1.093,49.426,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,3896,9,NON
17342319,0f249aea-8245-4eec-9295-b9478624b7e6,2023-08-03T22:00:00+02:00,2023-08-03,22:00:00,1.055,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:20:00+02:00,2023-08-03,22:20:00,1.165,49.261,27351,27,Incarville,CA Seine-Eure,France,1,C,29988,30,NON
17342341,1f95fd75-6497-4ef4-a2da-5d8fdfd2b74f,2023-08-03T22:00:00+02:00,2023-08-03,22:00:00,1.055,49.453,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T22:30:00+02:00,2023-08-03,22:30:00,1.159,49.268,27412,27,Terres de Bord,CA Seine-Eure,France,1,C,29130,35,NON
17342426,b76c2769-b154-4602-a8f9-b8a73fcb5964,2023-08-03T22:30:00+02:00,2023-08-03,22:30:00,1.099,49.393,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,2023-08-03T22:50:00+02:00,2023-08-03,22:50:00,1.1,49.433,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,6437,17,NON
17342484,62a15cea-fb92-4a8e-aa1a-ac7f23464008,2023-08-03T22:40:00+02:00,2023-08-03,22:40:00,1.087,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T23:10:00+02:00,2023-08-03,23:10:00,1.16,49.56,76271,76,Fontaine-le-Bourg,CC Inter-Caux-Vexin,France,1,C,20668,29,NON
17342507,faeed3b1-a363-4a29-857f-69108a2968dd,2023-08-03T22:50:00+02:00,2023-08-03,22:50:00,1.065,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T23:10:00+02:00,2023-08-03,23:10:00,0.962,49.55,76057,76,Barentin,CC Caux - Austreberthe,France,1,C,16197,18,NON
17342505,faeed3b1-a363-4a29-857f-69108a2968dd,2023-08-03T22:50:00+02:00,2023-08-03,22:50:00,1.065,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T23:10:00+02:00,2023-08-03,23:10:00,0.962,49.55,76057,76,Barentin,CC Caux - Austreberthe,France,1,C,16197,17,NON
17342664,c71a1c1a-7f54-4d23-ae8b-411155d6e7e0,2023-08-03T23:00:00+02:00,2023-08-03,23:00:00,1.074,49.424,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T23:20:00+02:00,2023-08-03,23:20:00,1.247,49.475,76740,76,La Vieux-Rue,CC Inter-Caux-Vexin,France,1,C,16665,22,NON
17342750,09e3c78f-6a1f-4fd7-974f-9440355e132c,2023-08-03T23:20:00+02:00,2023-08-03,23:20:00,1.099,49.434,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T00:00:00+02:00,2023-08-04,00:00:00,0.853,49.279,27062,27,Les Monts du Roumois,CC Roumois Seine,France,1,C,32801,43,NON
17342748,f16aa021-523f-4a8f-b80c-f2ff67d3e013,2023-08-03T23:20:00+02:00,2023-08-03,23:20:00,1.099,49.434,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T00:00:00+02:00,2023-08-04,00:00:00,0.853,49.279,27062,27,Les Monts du Roumois,CC Roumois Seine,France,1,C,32774,37,NON
17342735,6b300988-7e0b-4662-8575-a8a121677288,2023-08-03T23:30:00+02:00,2023-08-03,23:30:00,1.095,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T23:50:00+02:00,2023-08-03,23:50:00,1.202,49.44,76591,76,Saint-Jacques-sur-DarnÃ©tal,MÃ©tropole Rouen Normandie,France,1,C,9592,18,NON
17342733,6b300988-7e0b-4662-8575-a8a121677288,2023-08-03T23:30:00+02:00,2023-08-03,23:30:00,1.095,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-03T23:50:00+02:00,2023-08-03,23:50:00,1.202,49.44,76591,76,Saint-Jacques-sur-DarnÃ©tal,MÃ©tropole Rouen Normandie,France,1,C,9592,19,NON
17342758,3cd8aa25-1c46-4b60-890a-12ae23d20e79,2023-08-03T23:40:00+02:00,2023-08-03,23:40:00,1.129,49.428,76103,76,Bonsecours,MÃ©tropole Rouen Normandie,France,2023-08-04T00:10:00+02:00,2023-08-04,00:10:00,1.093,49.452,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,8190,25,NON
17342848,f5cb2f14-44b9-41ce-bb3d-da170246918d,2023-08-04T00:10:00+02:00,2023-08-04,00:10:00,1.136,49.399,76005,76,Amfreville-la-Mi-Voie,MÃ©tropole Rouen Normandie,France,2023-08-04T00:30:00+02:00,2023-08-04,00:30:00,1.083,49.424,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,8640,25,NON
17343749,5da3d9ef-e8f7-40fa-9460-4c43cf22a50b,2023-08-04T03:40:00+02:00,2023-08-04,03:40:00,1.09,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T03:50:00+02:00,2023-08-04,03:50:00,1.141,49.498,76377,76,Isneauville,MÃ©tropole Rouen Normandie,France,1,C,9812,19,NON
17344507,075f912a-cfc4-42b1-85d4-087c0125c93a,2023-08-04T05:30:00+02:00,2023-08-04,05:30:00,0.927,49.341,76391,76,La Londe,MÃ©tropole Rouen Normandie,France,2023-08-04T06:00:00+02:00,2023-08-04,06:00:00,1.106,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,23024,28,NON
17344429,83a005d6-c5bb-4f5a-b7a6-8aeedfd3b5b4,2023-08-04T05:30:00+02:00,2023-08-04,05:30:00,1.26,49.424,76106,76,Bois-d'Ennebourg,CC Inter-Caux-Vexin,France,2023-08-04T06:00:00+02:00,2023-08-04,06:00:00,1.109,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,14305,27,NON
17344508,075f912a-cfc4-42b1-85d4-087c0125c93a,2023-08-04T05:30:00+02:00,2023-08-04,05:30:00,0.927,49.341,76391,76,La Londe,MÃ©tropole Rouen Normandie,France,2023-08-04T06:00:00+02:00,2023-08-04,06:00:00,1.106,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,23024,32,NON
17362834,5e36b917-e5d8-46d2-a84c-95cc1e16a556,2023-08-04T05:40:00+02:00,2023-08-04,05:40:00,0.931,49.344,76391,76,La Londe,MÃ©tropole Rouen Normandie,France,2023-08-04T06:00:00+02:00,2023-08-04,06:00:00,1.111,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,24326,22,NON
17362835,5e36b917-e5d8-46d2-a84c-95cc1e16a556,2023-08-04T05:40:00+02:00,2023-08-04,05:40:00,0.93,49.343,76391,76,La Londe,MÃ©tropole Rouen Normandie,France,2023-08-04T06:00:00+02:00,2023-08-04,06:00:00,1.111,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,24142,22,NON
17344773,7e00cf80-c658-4694-ad8e-0e92898d6646,2023-08-04T05:40:00+02:00,2023-08-04,05:40:00,1.304,49.384,27104,27,Bourg-Beaudouin,CC Lyons Andelle,France,2023-08-04T06:10:00+02:00,2023-08-04,06:10:00,1.093,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,20333,26,NON
17344633,6b94b5f0-c6b7-4892-8c48-b3394dd415a8,2023-08-04T05:40:00+02:00,2023-08-04,05:40:00,1.126,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T06:10:00+02:00,2023-08-04,06:10:00,0.961,49.559,76057,76,Barentin,CC Caux - Austreberthe,France,1,C,23654,28,NON
17345152,ec50305c-49be-4027-ac0b-60910a7e0359,2023-08-04T06:00:00+02:00,2023-08-04,06:00:00,0.889,49.356,27580,27,Saint-Ouen-de-Thouberville,CC Roumois Seine,France,2023-08-04T06:30:00+02:00,2023-08-04,06:30:00,1.093,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,27522,25,NON
17345351,9b9ce200-d638-47c6-88ce-8e25921f1b92,2023-08-04T06:10:00+02:00,2023-08-04,06:10:00,1.081,49.424,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T06:50:00+02:00,2023-08-04,06:50:00,1.173,49.223,27375,27,Louviers,CA Seine-Eure,France,1,C,34018,34,NON
17347665,ade4d691-f342-4f10-b0ce-c2b797cf56ec,2023-08-04T06:10:00+02:00,2023-08-04,06:10:00,0.938,49.555,76057,76,Barentin,CC Caux - Austreberthe,France,2023-08-04T06:30:00+02:00,2023-08-04,06:30:00,1.049,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,17331,13,NON
17344801,351ec748-1ada-4971-977e-48051eb57870,2023-08-04T06:10:00+02:00,2023-08-04,06:10:00,1.05,49.432,76498,76,Le Petit-Quevilly,MÃ©tropole Rouen Normandie,France,2023-08-04T06:20:00+02:00,2023-08-04,06:20:00,1.089,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,3859,10,NON
17345632,10475a4f-8ddb-48c0-abd9-03780918719d,2023-08-04T06:20:00+02:00,2023-08-04,06:20:00,1.084,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T06:50:00+02:00,2023-08-04,06:50:00,1.192,49.252,27528,27,Le Vaudreuil,CA Seine-Eure,France,1,C,32904,35,NON
17345145,81b57e2c-2bc0-4b43-8e67-d0f0b8291617,2023-08-04T06:30:00+02:00,2023-08-04,06:30:00,1.012,49.484,76728,76,La VaupaliÃ¨re,CC Inter-Caux-Vexin,France,2023-08-04T06:40:00+02:00,2023-08-04,06:40:00,1.062,49.445,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,6621,7,NON
17345144,6e8b92eb-543d-400d-a07d-cfe401a04147,2023-08-04T06:30:00+02:00,2023-08-04,06:30:00,1.078,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T06:40:00+02:00,2023-08-04,06:40:00,1.143,49.436,76212,76,DarnÃ©tal,MÃ©tropole Rouen Normandie,France,1,C,5702,13,NON
17345651,40da2b52-e46d-4192-9802-1dc42cb1e7bd,2023-08-04T06:30:00+02:00,2023-08-04,06:30:00,1.351,49.559,76571,76,Sainte-Croix-sur-Buchy,CC Inter-Caux-Vexin,France,2023-08-04T07:00:00+02:00,2023-08-04,07:00:00,1.103,49.426,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,33228,35,NON
17346136,8ba648a2-49a6-442b-a3bf-73b3669b4995,2023-08-04T06:40:00+02:00,2023-08-04,06:40:00,0.883,49.359,27580,27,Saint-Ouen-de-Thouberville,CC Roumois Seine,France,2023-08-04T07:20:00+02:00,2023-08-04,07:20:00,1.102,49.427,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,27983,38,NON
17345263,cb7eca02-34e3-4454-aa83-bc0cb6ceb6ed,2023-08-04T06:40:00+02:00,2023-08-04,06:40:00,1.045,49.415,76322,76,Le Grand-Quevilly,MÃ©tropole Rouen Normandie,France,2023-08-04T06:50:00+02:00,2023-08-04,06:50:00,1.092,49.435,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,5010,10,NON
17345173,81b57e2c-2bc0-4b43-8e67-d0f0b8291617,2023-08-04T06:40:00+02:00,2023-08-04,06:40:00,1.012,49.484,76728,76,La VaupaliÃ¨re,CC Inter-Caux-Vexin,France,2023-08-04T06:40:00+02:00,2023-08-04,06:40:00,1.062,49.445,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,6621,7,NON
17347393,c2d9d1f4-394f-4222-998b-cd9db0e52b5a,2023-08-04T06:50:00+02:00,2023-08-04,06:50:00,0.631,49.561,76559,76,Saint-Aubin-de-CrÃ©tot,CA Caux Seine Agglo,France,2023-08-04T08:00:00+02:00,2023-08-04,08:00:00,1.093,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,60742,65,NON
17347395,c2d9d1f4-394f-4222-998b-cd9db0e52b5a,2023-08-04T06:50:00+02:00,2023-08-04,06:50:00,0.631,49.561,76559,76,Saint-Aubin-de-CrÃ©tot,CA Caux Seine Agglo,France,2023-08-04T08:00:00+02:00,2023-08-04,08:00:00,1.093,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,60742,65,NON
17346371,3e9cc4e9-092e-4571-87e9-4c4e4b75ed0f,2023-08-04T06:50:00+02:00,2023-08-04,06:50:00,0.906,49.357,27133,27,Caumont,CC Roumois Seine,France,2023-08-04T07:20:00+02:00,2023-08-04,07:20:00,1.126,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,28143,30,NON
17346379,0a334565-e4f5-4d43-addd-89b3613049f2,2023-08-04T06:50:00+02:00,2023-08-04,06:50:00,0.936,49.555,76057,76,Barentin,CC Caux - Austreberthe,France,2023-08-04T07:20:00+02:00,2023-08-04,07:20:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,21077,30,NON
17345642,9be59690-0e57-4943-8841-54557a1e44db,2023-08-04T07:00:00+02:00,2023-08-04,07:00:00,1.153,49.434,76599,76,Saint-LÃ©ger-du-Bourg-Denis,MÃ©tropole Rouen Normandie,France,2023-08-04T07:00:00+02:00,2023-08-04,07:00:00,1.111,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,3421,7,NON
17346414,5326be1c-edbb-495a-9f50-c4494458f2e9,2023-08-04T07:00:00+02:00,2023-08-04,07:00:00,1.144,49.304,27469,27,Pont-de-l'Arche,CA Seine-Eure,France,2023-08-04T07:20:00+02:00,2023-08-04,07:20:00,1.103,49.426,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,20153,23,NON
17346323,83c3d032-d250-4fa5-bd6f-6411d41e0ee2,2023-08-04T07:00:00+02:00,2023-08-04,07:00:00,1.081,49.393,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,2023-08-04T07:20:00+02:00,2023-08-04,07:20:00,1.071,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,14112,24,NON
17346639,6443213d-d2f2-4631-b00d-f496ac596de6,2023-08-04T07:00:00+02:00,2023-08-04,07:00:00,1.205,49.385,76116,76,Boos,MÃ©tropole Rouen Normandie,France,2023-08-04T07:30:00+02:00,2023-08-04,07:30:00,1.082,49.427,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,15965,27,NON
17353338,5fbcf982-f0d7-4545-a8c8-bfbb28010110,2023-08-04T07:10:00+02:00,2023-08-04,07:10:00,0.952,49.549,76057,76,Barentin,CC Caux - Austreberthe,France,2023-08-04T07:20:00+02:00,2023-08-04,07:20:00,1.064,49.442,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,16352,10,NON
17346931,2c3e620f-0c30-4b61-a6ee-e3fa2cf1802a,2023-08-04T07:10:00+02:00,2023-08-04,07:10:00,1.103,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T07:50:00+02:00,2023-08-04,07:50:00,1.174,49.239,27701,27,Val-de-Reuil,CA Seine-Eure,France,1,C,34648,35,NON
17346741,b659afbd-b868-4c50-8704-f37660a94dcc,2023-08-04T07:10:00+02:00,2023-08-04,07:10:00,0.952,49.293,27582,27,Saint-Ouen-du-Tilleul,CC Roumois Seine,France,2023-08-04T07:40:00+02:00,2023-08-04,07:40:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,25527,30,NON
17347036,59dd0f4f-6a10-4351-8018-11f846e47ba8,2023-08-04T07:10:00+02:00,2023-08-04,07:10:00,1.071,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-04T08:00:00+02:00,2023-08-04,08:00:00,0.78,49.508,76164,76,Rives-en-Seine,CA Caux Seine Agglo,France,1,C,29734,53,NON
